,player,org,region,event,rounds,rating,ACS,KD,KAST,ADR,KPR,APR,FKPR,FDPR,HS,CS,KMAX,KILLS,DEATHS,ASSISTS,FK,FD
192,johnqt,['SEN'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS MADRID']",1400.0,1.016,174.8,0.9959999999999999,72.4,115.4,0.6220000000000001,0.246,0.062,0.046,27.6,17.25,29,924.0,852.0,375.0,92.0,78.0
193,jzz,['MIBR'],['NA'],"['KICKOFF', 'STAGE 1']",474.0,0.9099999999999999,206.25,0.95,70.5,140.0,0.7250000000000001,0.20500000000000002,0.14500000000000002,0.125,31.0,12.0,28,348.0,362.0,98.0,70.0,59.0
194,kamo,['KOI'],['EMEA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",740.0,0.9733333333333333,224.53333333333333,0.9700000000000001,68.0,147.43333333333334,0.7566666666666667,0.19000000000000003,0.20666666666666667,0.19333333333333336,26.666666666666668,19.333333333333332,25,561.0,578.0,142.0,152.0,143.0
195,kawaii,['TEC'],['CHINA'],"['KICKOFF', 'STAGE 1', 'CHINA']",649.0,,180.63333333333335,0.8933333333333332,,121.4,0.64,0.25666666666666665,0.07,0.07,,,30,421.0,463.0,185.0,6.0,6.0
196,keznit,['KRÜ'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS']",1075.0,1.105,253.175,1.175,68.0,166.125,0.8700000000000001,0.21000000000000002,0.20750000000000002,0.1325,28.5,11.5,31,904.0,796.0,216.0,211.0,169.0
197,kiNgg,['LEV'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI']",1416.0,1.155,212.48000000000002,1.252,77.0,138.2,0.776,0.34600000000000003,0.086,0.07600000000000001,30.0,19.75,30,1056.0,892.0,517.0,128.0,102.0
198,kon4n,['FUR'],['NA'],"['KICKOFF', 'STAGE 1']",314.0,0.835,162.2,0.7649999999999999,70.0,107.95,0.55,0.28500000000000003,0.07,0.075,22.5,10.0,14,169.0,233.0,84.0,22.0,31.0
199,leaf,['G2'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI']",1659.0,1.12,225.48000000000002,1.144,72.75,151.76,0.786,0.22200000000000003,0.13,0.11600000000000002,22.75,23.5,28,1282.0,1171.0,366.0,207.0,204.0
200,lenne,['TLN'],['PACIFIC'],"['KICKOFF', 'STAGE 1']",213.0,0.95,169.75,0.7749999999999999,73.5,110.6,0.5349999999999999,0.395,0.075,0.07,17.5,6.5,17,113.0,148.0,82.0,15.0,15.0
201,liazzi,"['FUR', 'MIBR']",['NA'],"['KICKOFF', 'STAGE 2']",315.0,0.89,169.55,0.85,70.0,110.7,0.585,0.29000000000000004,0.055,0.07,33.5,10.0,19,188.0,218.0,87.0,17.0,22.0
202,logaN,['M8'],['EMEA'],"['KICKOFF', 'STAGE 1']",290.0,0.98,179.75,0.975,68.5,119.05000000000001,0.625,0.175,0.060000000000000005,0.095,32.0,6.0,19,184.0,188.0,54.0,18.0,25.0
203,marteen,['KC'],"['INT', 'EMEA']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'MASTERS MADRID']",1205.0,1.0525,219.4,1.08,73.5,144.95000000000002,0.77,0.21000000000000002,0.165,0.14500000000000002,26.75,20.25,31,937.0,856.0,255.0,205.0,176.0
204,mazin,['MIBR'],['NA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",699.0,0.8300000000000001,152.56666666666666,0.7333333333333334,64.0,101.10000000000001,0.5133333333333333,0.3433333333333333,0.060000000000000005,0.07333333333333333,28.666666666666668,14.333333333333334,20,361.0,493.0,240.0,42.0,52.0
205,mindfreak,['PRX'],"['INT', 'PACIFIC']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI', 'MASTERS MADRID']",1701.0,0.992,186.43333333333337,1.0,72.8,120.36666666666667,0.6716666666666665,0.3166666666666667,0.04833333333333334,0.06666666666666667,33.0,16.2,29,1110.0,1108.0,528.0,85.0,114.0
206,monk,['AG'],['CHINA'],"['KICKOFF', 'STAGE 1', 'CHINA']",662.0,,189.86666666666667,0.8666666666666667,,125.9,0.6566666666666667,0.3466666666666667,0.07,0.05,,,24,433.0,492.0,255.0,18.0,13.0
207,moose,['C9'],['NA'],"['STAGE 2', 'STAGE 1']",660.0,0.9650000000000001,171.2,0.98,68.5,117.69999999999999,0.615,0.155,0.08,0.06,24.5,15.5,21,409.0,414.0,103.0,50.0,41.0
208,mta,['KRÜ'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'CHAMPIONS']",608.0,0.8533333333333334,168.1,0.7733333333333334,69.66666666666667,114.23333333333333,0.5766666666666667,0.3333333333333333,0.07333333333333333,0.10000000000000002,33.0,7.0,22,350.0,451.0,168.0,44.0,53.0
209,mwzera,['FUR'],['NA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",555.0,0.9700000000000001,221.63333333333333,0.9899999999999999,69.33333333333333,144.66666666666666,0.7666666666666666,0.21,0.15333333333333335,0.16333333333333333,21.0,7.5,29,419.0,450.0,119.0,82.0,90.0
210,nAts,['TL'],['EMEA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",683.0,1.0066666666666666,209.4,1.0599999999999998,72.66666666666667,140.76666666666665,0.7400000000000001,0.26,0.08666666666666667,0.10666666666666667,28.0,11.0,28,513.0,473.0,172.0,57.0,67.0
211,nataNk,['M8'],['EMEA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",564.0,1.0333333333333334,227.5,1.06,69.33333333333333,150.06666666666663,0.7866666666666666,0.22,0.16666666666666666,0.15666666666666665,26.0,37.666666666666664,25,445.0,414.0,133.0,84.0,79.0
212,neT,['G2'],['NA'],['KICKOFF'],300.0,0.96,198.5,1.0,68.0,131.1,0.7,0.18,0.07,0.06,39.0,8.0,25,209.0,208.0,54.0,21.0,18.0
213,nephh,['BLG'],"['INT', 'CHINA']","['CHAMPIONS', 'CHINA']",409.0,0.91,200.75,0.935,62.0,125.4,0.685,0.395,0.08499999999999999,0.07500000000000001,22.0,,23,285.0,295.0,183.0,36.0,29.0
214,neth,['DFM'],['PACIFIC'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",620.0,0.8466666666666667,168.10000000000002,0.7799999999999999,67.33333333333333,111.13333333333333,0.5766666666666667,0.2866666666666667,0.049999999999999996,0.09666666666666666,26.0,11.666666666666666,23,356.0,451.0,184.0,29.0,58.0
215,nizhaoTZH,['DRG'],"['INT', 'CHINA']","['KICKOFF', 'STAGE 1', 'CHINA', 'MASTERS SHANGHAI']",978.0,,184.14999999999998,0.96,,122.0,0.6725,0.355,0.05500000000000001,0.07,,,25,631.0,672.0,345.0,14.0,20.0
216,nobody,['EDG'],"['INT', 'CHINA']","['KICKOFF', 'STAGE 1', 'CHAMPIONS', 'CHINA', 'MASTERS SHANGHAI', 'MASTERS MADRID']",1420.0,0.875,183.80000000000004,0.9133333333333334,68.5,115.525,0.6516666666666667,0.2783333333333334,0.07500000000000001,0.14250000000000002,27.5,22.0,28,990.0,990.0,405.0,57.0,85.0
217,nukkye,['GX'],['EMEA'],['KICKOFF'],124.0,1.0,202.2,0.99,73.0,137.4,0.69,0.3,0.1,0.06,29.0,8.0,21,86.0,87.0,37.0,13.0,7.0
218,nzr,['FUR'],['NA'],"['STAGE 2', 'STAGE 1']",465.0,0.98,195.0,0.98,70.0,133.0,0.685,0.29500000000000004,0.03,0.035,26.5,14.0,24,320.0,327.0,137.0,14.0,15.0
219,o0o0o,['NOVA'],['CHINA'],"['KICKOFF', 'STAGE 1', 'CHINA']",691.0,,168.26666666666668,0.7799999999999999,,106.9,0.59,0.3566666666666667,0.06,0.09,,,23,393.0,514.0,252.0,14.0,21.0
220,pANcada,['LOUD'],['NA'],['STAGE 2'],299.0,1.02,192.1,1.06,71.0,128.9,0.69,0.34,0.07,0.08,37.0,19.0,28,207.0,195.0,102.0,21.0,23.0
221,pAura,['BBL'],['EMEA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",575.0,0.9033333333333333,164.43333333333334,0.7999999999999999,67.66666666666667,104.7,0.5766666666666667,0.38999999999999996,0.09666666666666666,0.10333333333333333,32.333333333333336,10.0,20,335.0,410.0,221.0,58.0,65.0
222,paTiTek,['TH'],"['INT', 'EMEA']","['KICKOFF', 'STAGE 1', 'MASTERS SHANGHAI', 'MASTERS MADRID']",990.0,0.9066666666666666,177.04999999999998,0.8475,71.33333333333333,118.325,0.5874999999999999,0.45249999999999996,0.0775,0.08750000000000001,22.0,15.0,22,618.0,676.0,433.0,80.0,80.0
223,pl1xx,['WOL'],['CHINA'],"['KICKOFF', 'STAGE 1', 'CHINA']",656.0,,188.4,0.9066666666666666,,127.7,0.65,0.37333333333333335,0.07,0.07,,,21,410.0,472.0,246.0,14.0,13.0
224,primmie,['TLN'],"['INT', 'PACIFIC']","['STAGE 2', 'CHAMPIONS']",163.0,1.105,252.0,1.27,73.5,161.45,0.9,0.265,0.115,0.1,42.0,27.0,28,147.0,128.0,39.0,22.0,18.0
225,purp0,['GX'],['EMEA'],"['STAGE 2', 'STAGE 1']",538.0,1.02,215.4,1.02,68.0,144.15,0.755,0.16,0.195,0.15000000000000002,34.0,7.5,27,405.0,399.0,88.0,104.0,82.0
226,qRaxs,['FUT'],"['INT', 'EMEA']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI']",1282.0,1.05,187.56,0.9959999999999999,73.5,121.42,0.6619999999999999,0.35600000000000004,0.06,0.05600000000000001,27.25,18.25,29,873.0,883.0,456.0,82.0,77.0
227,reazy,['BBL'],['EMEA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",575.0,0.8833333333333333,168.20000000000002,0.8233333333333334,69.33333333333333,115.53333333333335,0.5733333333333334,0.32666666666666666,0.04666666666666667,0.04666666666666667,28.666666666666668,17.333333333333332,18,317.0,394.0,187.0,26.0,30.0
228,rich,['MIBR'],['NA'],['STAGE 2'],183.0,0.97,192.3,0.91,72.0,130.3,0.68,0.25,0.08,0.07,31.0,12.0,22,124.0,137.0,45.0,14.0,13.0
229,runi,['C9'],['NA'],"['STAGE 2', 'STAGE 1']",660.0,0.97,174.85,0.93,71.5,120.75,0.62,0.28500000000000003,0.065,0.055,33.5,13.5,22,414.0,438.0,185.0,42.0,38.0
230,runneR,['VIT'],"['INT', 'EMEA']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS']",1210.0,0.9450000000000001,207.125,0.9325,68.75,138.55,0.6950000000000001,0.2525,0.14500000000000002,0.14500000000000002,19.75,20.0,27,832.0,879.0,303.0,163.0,161.0
231,s0m,['NRG'],['NA'],['STAGE 2'],215.0,1.12,224.7,1.13,78.0,143.6,0.77,0.45,0.09,0.07,27.0,19.0,24,166.0,147.0,97.0,20.0,16.0
232,sScary,['BLD'],['PACIFIC'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",652.0,1.0666666666666667,201.53333333333333,1.08,76.66666666666667,133.33333333333334,0.71,0.38666666666666666,0.07666666666666666,0.06333333333333334,25.333333333333332,13.333333333333334,28,475.0,437.0,247.0,52.0,40.0
233,saadhak,['LOUD'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'MASTERS MADRID']",1081.0,0.92,191.05,0.8625,71.0,126.94999999999999,0.6224999999999999,0.37,0.09,0.1325,20.5,14.5,23,674.0,789.0,399.0,99.0,145.0
234,sh1n,['KC'],"['INT', 'EMEA']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'MASTERS MADRID']",1205.0,0.96,169.3,0.9249999999999999,75.75,108.15,0.6100000000000001,0.37249999999999994,0.065,0.07,29.5,10.75,24,727.0,795.0,456.0,75.0,85.0
235,sheydos,['KOI'],['EMEA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",740.0,1.05,180.73333333333335,1.1266666666666667,74.33333333333333,121.8,0.6666666666666666,0.17,0.05000000000000001,0.05000000000000001,26.333333333333332,14.666666666666666,24,497.0,441.0,127.0,39.0,38.0
236,something,['PRX'],"['INT', 'PACIFIC']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI', 'MASTERS MADRID']",1701.0,1.05,218.0333333333333,1.0883333333333334,70.6,140.76666666666665,0.7666666666666666,0.21833333333333335,0.17,0.12666666666666668,25.0,13.0,25,1329.0,1177.0,374.0,295.0,212.0
237,starxo,['KOI'],['EMEA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",740.0,0.9533333333333333,180.63333333333335,0.91,71.0,117.86666666666667,0.6266666666666667,0.42,0.07333333333333335,0.11333333333333333,22.666666666666668,18.333333333333332,25,462.0,509.0,312.0,54.0,82.0
238,stax,"['DRX', 'T1']",['PACIFIC'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",773.0,1.0366666666666668,181.93333333333337,1.0133333333333334,73.66666666666667,116.7,0.64,0.4366666666666667,0.06333333333333334,0.06666666666666667,29.333333333333332,12.0,22,485.0,496.0,365.0,49.0,59.0
239,stew,['JDG'],['CHINA'],"['KICKOFF', 'STAGE 1', 'CHINA']",697.0,,234.13333333333333,1.22,,151.8,0.8333333333333334,0.17333333333333334,0.16,0.15,,,35,569.0,476.0,119.0,42.0,41.0
240,supamen,['EG'],['NA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",632.0,0.9933333333333333,196.46666666666667,0.9833333333333334,71.33333333333333,127.8,0.6933333333333334,0.29,0.10333333333333333,0.11333333333333333,38.333333333333336,16.333333333333332,23,444.0,457.0,181.0,65.0,78.0
241,sword9,['AG'],['CHINA'],"['KICKOFF', 'STAGE 1', 'CHINA']",662.0,,168.9,0.8033333333333333,,119.9,0.5666666666666668,0.3233333333333333,0.06,0.11,,,18,382.0,471.0,221.0,15.0,29.0
242,t3xture,['GEN'],"['INT', 'PACIFIC']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI', 'MASTERS MADRID']",2293.0,1.1500000000000001,239.58333333333334,1.27,73.8,153.06666666666666,0.8566666666666666,0.165,0.18833333333333332,0.14333333333333334,27.4,34.0,33,1938.0,1608.0,371.0,444.0,329.0
243,tex,['LEV'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI']",1416.0,0.93,190.34,0.982,68.75,127.31999999999998,0.674,0.22000000000000003,0.09,0.11400000000000002,31.5,26.0,25,971.0,957.0,291.0,139.0,155.0
244,tomaszy,['KC'],"['INT', 'EMEA']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'MASTERS MADRID']",1205.0,0.9275,175.075,0.895,69.75,120.17499999999998,0.6125,0.28250000000000003,0.06749999999999999,0.08,32.75,15.5,30,784.0,823.0,348.0,92.0,94.0
245,trent,['G2'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI']",1659.0,1.08,198.64000000000001,1.004,72.5,132.5,0.68,0.34400000000000003,0.09400000000000001,0.076,26.25,17.5,29,1091.0,1115.0,556.0,136.0,128.0
246,trexx,['VIT'],"['INT', 'EMEA']","['STAGE 2', 'STAGE 1', 'CHAMPIONS']",972.0,1.1866666666666665,227.13333333333333,1.2366666666666666,74.66666666666667,151.93333333333334,0.7833333333333332,0.4033333333333333,0.09999999999999999,0.06666666666666667,22.0,16.0,26,725.0,647.0,419.0,86.0,72.0
247,tuyz,['LOUD'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'MASTERS MADRID']",1081.0,1.0375,180.75,1.0525,72.25,121.0,0.665,0.3425,0.06,0.07250000000000001,30.25,12.75,22,716.0,691.0,370.0,67.0,77.0
248,valyn,['G2'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI']",1659.0,1.05,195.06,1.01,77.0,122.58,0.6899999999999998,0.404,0.08800000000000001,0.088,21.5,22.0,26,1164.0,1140.0,607.0,156.0,143.0
249,vanity,['C9'],['NA'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",822.0,0.9333333333333335,179.96666666666667,0.8866666666666667,71.66666666666667,119.33333333333333,0.6266666666666666,0.3433333333333333,0.08,0.10333333333333333,21.666666666666668,16.0,23,502.0,589.0,284.0,67.0,88.0
250,vo0kashu,['DRG'],"['INT', 'CHINA']","['KICKOFF', 'STAGE 1', 'CHINA', 'MASTERS SHANGHAI']",978.0,,239.0,1.175,,159.5,0.8474999999999999,0.265,0.105,0.07,,,30,842.0,702.0,231.0,33.0,19.0
251,whzy,['BLG'],"['INT', 'CHINA']","['KICKOFF', 'STAGE 1', 'CHAMPIONS', 'CHINA']",915.0,1.01,244.025,1.12,74.0,153.85,0.8524999999999999,0.185,0.18,0.19,21.0,,26,764.0,686.0,183.0,83.0,71.0
252,wippie,['C9'],['NA'],['KICKOFF'],162.0,0.98,179.0,0.98,73.0,119.7,0.6,0.22,0.07,0.07,21.0,7.0,23,98.0,100.0,36.0,11.0,11.0
253,xand,['FUR'],['NA'],['STAGE 2'],241.0,0.73,139.4,0.65,70.0,94.7,0.49,0.34,0.07,0.13,29.0,8.0,18,119.0,183.0,83.0,18.0,32.0
254,xccurate,['T1'],"['INT', 'PACIFIC']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'MASTERS SHANGHAI']",1065.0,0.9899999999999999,190.14999999999998,0.975,72.33333333333333,123.725,0.6875,0.24,0.07250000000000001,0.0875,26.0,17.0,29,724.0,747.0,253.0,75.0,92.0
255,xffero,['RRQ'],['PACIFIC'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",708.0,1.01,207.0,1.0466666666666666,72.0,134.13333333333335,0.73,0.25666666666666665,0.08333333333333333,0.08333333333333333,30.666666666666668,20.333333333333332,30,523.0,490.0,169.0,61.0,59.0
256,yay,['BLD'],['PACIFIC'],"['KICKOFF', 'STAGE 1']",416.0,0.835,179.10000000000002,0.815,67.0,120.6,0.62,0.21000000000000002,0.135,0.175,25.5,19.5,27,260.0,316.0,79.0,65.0,82.0
257,yetujey,['FUT'],"['INT', 'EMEA']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS SHANGHAI']",1282.0,1.0475,203.9,1.098,72.75,132.94,0.724,0.244,0.11200000000000002,0.094,25.5,17.333333333333332,30,901.0,833.0,301.0,126.0,125.0
258,yuran,['ZETA'],['PACIFIC'],"['KICKOFF', 'STAGE 2', 'STAGE 1']",795.0,0.9433333333333334,182.9,0.86,70.33333333333333,123.03333333333332,0.6133333333333334,0.3866666666666667,0.07,0.09000000000000001,26.333333333333332,8.666666666666666,20,485.0,568.0,311.0,53.0,71.0
259,zekken,['SEN'],"['NA', 'INT']","['KICKOFF', 'STAGE 2', 'STAGE 1', 'CHAMPIONS', 'MASTERS MADRID']",1400.0,1.008,234.21999999999997,1.04,68.6,151.40000000000003,0.7859999999999999,0.198,0.198,0.18,21.8,13.5,32,1202.0,1039.0,285.0,312.0,243.0
